,url,start,rel,end
367770,"Synonym,兰若,阿兰若",兰若,Synonym,阿兰若
367771,"Synonym,兰若,阿兰若",兰若,Synonym,阿兰若
367773,"Synonym,共,共产党",共,Synonym,共产党
367774,"Synonym,共,共产党",共,Synonym,共产党
367783,"Synonym,共享软件,共享软体",共享软件,Synonym,共享软体
367785,"Synonym,共党,共产党",共党,Synonym,共产党
367786,"Synonym,共党,共产党",共党,Synonym,共产党
367800,"Synonym,共和国,民国",共和国,Synonym,民国
367802,"Synonym,共和国,民国",共和国,Synonym,民国
367856,"Synonym,共党,共产党",共党,Synonym,共产党
367858,"Synonym,共党,共产党",共党,Synonym,共产党
367860,"Synonym,兲,天",兲,Synonym,天
367863,"Synonym,关连,关联",关连,Synonym,关联
367864,"Synonym,关连,关联",关连,Synonym,关联
367865,"Synonym,兴安悬钩子,云莓",兴安悬钩子,Synonym,云莓
367866,"Synonym,兴高彩烈,兴高采烈",兴高彩烈,Synonym,兴高采烈
367867,"Synonym,兴高彩烈,兴高采烈",兴高彩烈,Synonym,兴高采烈
368001,"Synonym,冃,帽",冃,Synonym,帽
368002,"Synonym,冄,冉",冄,Synonym,冉
368003,"Synonym,内哄,内讧",内哄,Synonym,内讧
368004,"Synonym,内哄,内讧",内哄,Synonym,内讧
368005,"Synonym,内经,黄帝内经",内经,Synonym,黄帝内经
368006,"Synonym,内经,黄帝内经",内经,Synonym,黄帝内经
368007,"Synonym,内蒙古,内蒙古自治区",内蒙古,Synonym,内蒙古自治区
368008,"Synonym,内蒙古,内蒙古自治区",内蒙古,Synonym,内蒙古自治区
368009,"Synonym,内贾德,艾哈迈迪内贾德",内贾德,Synonym,艾哈迈迪内贾德
368010,"Synonym,内贾德,艾哈迈迪内贾德",内贾德,Synonym,艾哈迈迪内贾德
368012,"Synonym,円,圆",円,Synonym,圆
368013,"Synonym,円,圆",円,Synonym,圆
368052,"Synonym,再接再砺,再接再厉",再接再砺,Synonym,再接再厉
368053,"Synonym,再接再砺,再接再厉",再接再砺,Synonym,再接再厉
368054,"Synonym,再接再砺,再接再厉",再接再砺,Synonym,再接再厉
368055,"Synonym,再接再砺,再接再厉",再接再砺,Synonym,再接再厉
368099,"Synonym,冏卿,太仆寺卿",冏卿,Synonym,太仆寺卿
368100,"Synonym,冏卿,太仆寺卿",冏卿,Synonym,太仆寺卿
368102,"Synonym,冏寺,太仆寺",冏寺,Synonym,太仆寺
368103,"Synonym,冏寺,太仆寺",冏寺,Synonym,太仆寺
368106,"Synonym,冏牧,太仆寺卿",冏牧,Synonym,太仆寺卿
368107,"Synonym,冏牧,太仆寺卿",冏牧,Synonym,太仆寺卿
368108,"Synonym,冐,冒",冐,Synonym,冒
368173,"Synonym,冗辞,冗词",冗辞,Synonym,冗词
368174,"Synonym,冗辞,冗词",冗辞,Synonym,冗词
368175,"Synonym,冗辞,冗词",冗辞,Synonym,冗词
368176,"Synonym,冗辞,冗词",冗辞,Synonym,冗词
368184,"Synonym,军事体育,军体",军事体育,Synonym,军体
368185,"Synonym,军事体育,军体",军事体育,Synonym,军体
368186,"Synonym,军体,军事体育",军体,Synonym,军事体育
368187,"Synonym,军体,军事体育",军体,Synonym,军事体育
368188,"Synonym,军委会,军委",军委会,Synonym,军委
368189,"Synonym,军委会,军委",军委会,Synonym,军委
368192,"Synonym,农会,农民协会",农会,Synonym,农民协会
368193,"Synonym,农会,农民协会",农会,Synonym,农民协会
368194,"Synonym,农工,农业工人",农工,Synonym,农业工人
368195,"Synonym,农工,农业工人",农工,Synonym,农业工人
368220,"Synonym,冡,蒙",冡,Synonym,蒙
368223,"Synonym,冣,最",冣,Synonym,最
368224,"Synonym,冣,聚",冣,Synonym,聚
368226,"Synonym,冤业,冤孽",冤业,Synonym,冤孽
368245,"Synonym,冤业,冤孽",冤业,Synonym,冤孽
368277,"Synonym,冬,冬天",冬,Synonym,冬天
368278,"Synonym,冬,冬装",冬,Synonym,冬装
368283,"Synonym,冬天,冬",冬天,Synonym,冬
368284,"Synonym,冬天,冬季",冬天,Synonym,冬季
368288,"Synonym,冬季,冬天",冬季,Synonym,冬天
368312,"Synonym,冯,凭",冯,Synonym,凭
368313,"Synonym,冯,凭",冯,Synonym,凭
368315,"Synonym,冰,冰水",冰,Synonym,冰水
368476,"Synonym,凉菜,冷盘",凉菜,Synonym,冷盘
368509,"Synonym,冺,泯",冺,Synonym,泯
368516,"Synonym,凃,涂",凃,Synonym,涂
368519,"Synonym,凄惋,凄婉",凄惋,Synonym,凄婉
368520,"Synonym,凄惋,凄婉",凄惋,Synonym,凄婉
368522,"Synonym,凄黯,凄暗",凄黯,Synonym,凄暗
368523,"Synonym,凄黯,凄暗",凄黯,Synonym,凄暗
368547,"Synonym,凌夷,陵夷",凌夷,Synonym,陵夷
368603,"Synonym,凝炼,凝练",凝炼,Synonym,凝练
368604,"Synonym,凝炼,凝练",凝炼,Synonym,凝练
368606,"Synonym,凝炼,凝练",凝炼,Synonym,凝练
368607,"Synonym,凝炼,凝练",凝炼,Synonym,凝练
368630,"Synonym,凟,渎",凟,Synonym,渎
368631,"Synonym,凟,渎",凟,Synonym,渎
368654,"Synonym,凢,凡",凢,Synonym,凡
368655,"Synonym,凤梨,菠萝",凤梨,Synonym,菠萝
368657,"Synonym,凥,居",凥,Synonym,居
368659,"Synonym,処,处",処,Synonym,处
368660,"Synonym,処,处",処,Synonym,处
368665,"Synonym,凭白无故,平白无故",凭白无故,Synonym,平白无故
368666,"Synonym,凭白无故,平白无故",凭白无故,Synonym,平白无故
368667,"Synonym,凭藉,凭借",凭藉,Synonym,凭借
368668,"Synonym,凭藉,凭借",凭藉,Synonym,凭借
368670,"Synonym,凮,风",凮,Synonym,风
368671,"Synonym,凮,风",凮,Synonym,风
368672,"Synonym,凯彻,恺撒",凯彻,Synonym,恺撒
368673,"Synonym,凯彻,恺撒",凯彻,Synonym,恺撒
368681,"Synonym,凯彻,恺撒",凯彻,Synonym,恺撒
368682,"Synonym,凯彻,恺撒",凯彻,Synonym,恺撒
368708,"Synonym,凴,凭",凴,Synonym,凭
368709,"Synonym,凴,凭",凴,Synonym,凭
368757,"Synonym,凹,洼",凹,Synonym,洼
368758,"Synonym,凹,洼",凹,Synonym,洼
368771,"Synonym,凹板,凹版",凹板,Synonym,凹版
368841,"Synonym,出喽子,出娄子",出喽子,Synonym,出娄子
368842,"Synonym,出喽子,出娄子",出喽子,Synonym,出娄子
368844,"Synonym,出喽子,出娄子",出喽子,Synonym,出娄子
368845,"Synonym,出喽子,出娄子",出喽子,Synonym,出娄子
368891,"Synonym,出楼子,出娄子",出楼子,Synonym,出娄子
368892,"Synonym,出楼子,出娄子",出楼子,Synonym,出娄子
368894,"Synonym,出楼子,出娄子",出楼子,Synonym,出娄子
368895,"Synonym,出楼子,出娄子",出楼子,Synonym,出娄子
369023,"Synonym,出风头,出锋头",出风头,Synonym,出锋头
369024,"Synonym,出风头,出锋头",出风头,Synonym,出锋头
369026,"Synonym,出风头,出锋头",出风头,Synonym,出锋头
369027,"Synonym,出风头,出锋头",出风头,Synonym,出锋头
369038,"Synonym,函大,函授大学",函大,Synonym,函授大学
369039,"Synonym,函大,函授大学",函大,Synonym,函授大学
369102,"Synonym,分付,吩咐",分付,Synonym,吩咐
369184,"Synonym,时分复用,分时多任务",时分复用,Synonym,分时多任务
369307,"Synonym,分离份子,分离分子",分离份子,Synonym,分离分子
369406,"Synonym,刊误表,勘误表",刊误表,Synonym,勘误表
369407,"Synonym,刊误表,勘误表",刊误表,Synonym,勘误表
369408,"Synonym,刊误表,勘误表",刊误表,Synonym,勘误表
369409,"Synonym,刊误表,勘误表",刊误表,Synonym,勘误表
369433,"Synonym,刑庭,刑事法庭",刑庭,Synonym,刑事法庭
369438,"Synonym,刑拘,刑事拘留",刑拘,Synonym,刑事拘留
369449,"Synonym,刑诉法,刑事诉讼法",刑诉法,Synonym,刑事诉讼法
369450,"Synonym,刑诉法,刑事诉讼法",刑诉法,Synonym,刑事诉讼法
369452,"Synonym,刑警,刑事警察",刑警,Synonym,刑事警察
369454,"Synonym,刑诉法,刑事诉讼法",刑诉法,Synonym,刑事诉讼法
369455,"Synonym,刑诉法,刑事诉讼法",刑诉法,Synonym,刑事诉讼法
369460,"Synonym,划十字,画十字",划十字,Synonym,画十字
369461,"Synonym,划十字,画十字",划十字,Synonym,画十字
369504,"Synonym,枚举,列举",枚举,Synonym,列举
369517,"Synonym,初中,初级中学",初中,Synonym,初级中学
369518,"Synonym,初中,初级中学",初中,Synonym,初级中学
369538,"Synonym,初小,初级小学",初小,Synonym,初级小学
369561,"Synonym,初级小学,初小",初级小学,Synonym,初小
369563,"Synonym,初级小学,初小",初级小学,Synonym,初小
369577,"Synonym,刞,耝",刞,Synonym,耝
369647,"Synonym,刦,劫",刦,Synonym,劫
369648,"Synonym,刧,劫",刧,Synonym,劫
369670,"Synonym,利他灵,利他林",利他灵,Synonym,利他林
369671,"Synonym,利他能,利他林",利他能,Synonym,利他林
369674,"Synonym,利他灵,利他林",利他灵,Synonym,利他林
369710,"Synonym,利欲薰心,利欲熏心",利欲薰心,Synonym,利欲熏心
369762,"Synonym,刬,铲",刬,Synonym,铲
369763,"Synonym,刬,铲",刬,Synonym,铲
369769,"Synonym,刮刮叫,呱呱叫",刮刮叫,Synonym,呱呱叫
369819,"Synonym,刴,剁",刴,Synonym,剁
369875,"Synonym,刺戟,刺激",刺戟,Synonym,刺激
369911,"Synonym,刻丝,缂丝",刻丝,Synonym,缂丝
369912,"Synonym,刻丝,缂丝",刻丝,Synonym,缂丝
369921,"Synonym,刻日,克日",刻日,Synonym,克日
369923,"Synonym,刻期,克期",刻期,Synonym,克期
369933,"Synonym,刻丝,缂丝",刻丝,Synonym,缂丝
369934,"Synonym,刻丝,缂丝",刻丝,Synonym,缂丝
369949,"Synonym,刼,劫",刼,Synonym,劫
369950,"Synonym,刾,刺",刾,Synonym,刺
369970,"Synonym,剉,锉",剉,Synonym,锉
370032,"Synonym,前后文,上下文",前后文,Synonym,上下文
370058,"Synonym,前后文,上下文",前后文,Synonym,上下文
370179,"Synonym,剏,创",剏,Synonym,创
370180,"Synonym,剏,创",剏,Synonym,创
370189,"Synonym,剕,腓",剕,Synonym,腓
370208,"Synonym,刬,铲",刬,Synonym,铲
370209,"Synonym,刬,铲",刬,Synonym,铲
370210,"Synonym,剙,创",剙,Synonym,创
370211,"Synonym,剙,创",剙,Synonym,创
370264,"Synonym,剣,剑",剣,Synonym,剑
370266,"Synonym,剣,剑",剣,Synonym,剑
370267,"Synonym,剤,剂",剤,Synonym,剂
370269,"Synonym,剤,剂",剤,Synonym,剂
370305,"Synonym,剪彩,剪䌽",剪彩,Synonym,剪䌽
370310,"Synonym,剪贴板,剪贴簿",剪贴板,Synonym,剪贴簿
370316,"Synonym,副,副词",副,Synonym,副词
370317,"Synonym,副,副词",副,Synonym,副词
370366,"Synonym,剰,剩",剰,Synonym,剩
370389,"Synonym,割鸡焉用牛刀,杀鸡焉用牛刀",割鸡焉用牛刀,Synonym,杀鸡焉用牛刀
370390,"Synonym,割鸡焉用牛刀,杀鸡焉用牛刀",割鸡焉用牛刀,Synonym,杀鸡焉用牛刀
370391,"Synonym,割鸡焉用牛刀,杀鸡焉用牛刀",割鸡焉用牛刀,Synonym,杀鸡焉用牛刀
370392,"Synonym,割鸡焉用牛刀,杀鸡焉用牛刀",割鸡焉用牛刀,Synonym,杀鸡焉用牛刀
370394,"Synonym,剳,札",剳,Synonym,札
370461,"Synonym,剹,戮",剹,Synonym,戮
370469,"Synonym,剿袭,抄袭",剿袭,Synonym,抄袭
370470,"Synonym,剿袭,抄袭",剿袭,Synonym,抄袭
370472,"Synonym,剿袭,抄袭",剿袭,Synonym,抄袭
370473,"Synonym,剿袭,抄袭",剿袭,Synonym,抄袭
370486,"Synonym,划十字,画十字",划十字,Synonym,画十字
370487,"Synonym,划十字,画十字",划十字,Synonym,画十字
370502,"Synonym,劄,札",劄,Synonym,札
370534,"Synonym,劈里啪啦,噼里啪啦",劈里啪啦,Synonym,噼里啪啦
370535,"Synonym,劈里啪啦,噼里啪啦",劈里啪啦,Synonym,噼里啪啦
370536,"Synonym,劈里啪啦,噼里啪啦",劈里啪啦,Synonym,噼里啪啦
370537,"Synonym,劈里啪啦,噼里啪啦",劈里啪啦,Synonym,噼里啪啦
370626,"Synonym,劒,剑",劒,Synonym,剑
370627,"Synonym,劒,剑",劒,Synonym,剑
370684,"Synonym,劝戒,劝诫",劝戒,Synonym,劝诫
370685,"Synonym,劝戒,劝诫",劝戒,Synonym,劝诫
370735,"Synonym,加,加拿大",加,Synonym,加拿大
370745,"Synonym,加值型网络,加值型网路",加值型网络,Synonym,加值型网路
370796,"Synonym,加州大学,加利福尼亚大学",加州大学,Synonym,加利福尼亚大学
370797,"Synonym,加州大学,加利福尼亚大学",加州大学,Synonym,加利福尼亚大学
370798,"Synonym,加州大学,加利福尼亚大学",加州大学,Synonym,加利福尼亚大学
370799,"Synonym,加州大学,加利福尼亚大学",加州大学,Synonym,加利福尼亚大学
370801,"Synonym,加州技术学院,加州理工学院",加州技术学院,Synonym,加州理工学院
370802,"Synonym,加州技术学院,加州理工学院",加州技术学院,Synonym,加州理工学院
370804,"Synonym,加州技术学院,加州理工学院",加州技术学院,Synonym,加州理工学院
370805,"Synonym,加州技术学院,加州理工学院",加州技术学院,Synonym,加州理工学院
370806,"Synonym,加州理工学院,加利福尼亚理工学院",加州理工学院,Synonym,加利福尼亚理工学院
370807,"Synonym,加州理工学院,加利福尼亚理工学院",加州理工学院,Synonym,加利福尼亚理工学院
370808,"Synonym,加州理工学院,加利福尼亚理工学院",加州理工学院,Synonym,加利福尼亚理工学院
370809,"Synonym,加州理工学院,加利福尼亚理工学院",加州理工学院,Synonym,加利福尼亚理工学院
370852,"Synonym,加沙,加沙地带",加沙,Synonym,加沙地带
370853,"Synonym,加沙,加沙地带",加沙,Synonym,加沙地带
370936,"Synonym,劦,协",劦,Synonym,协
370937,"Synonym,劦,协",劦,Synonym,协
370938,"Synonym,动,动词",动,Synonym,动词
370939,"Synonym,动,动词",动,Synonym,动词
370986,"Synonym,劫,劫波",劫,Synonym,劫波
371011,"Synonym,劮,逸",劮,Synonym,逸
371012,"Synonym,劳委会,劳动委员会",劳委会,Synonym,劳动委员会
371013,"Synonym,劳委会,劳动委员会",劳委会,Synonym,劳动委员会
371014,"Synonym,劳改,劳动改造",劳改,Synonym,劳动改造
371015,"Synonym,劳改,劳动改造",劳改,Synonym,劳动改造
371016,"Synonym,労,劳",労,Synonym,劳
371018,"Synonym,労,劳",労,Synonym,劳
371019,"Synonym,劵,倦",劵,Synonym,倦
371020,"Synonym,劵,券",劵,Synonym,券
371022,"Synonym,効,效",効,Synonym,效
371065,"Synonym,勄,敏",勄,Synonym,敏
371066,"Synonym,勅,敕",勅,Synonym,敕
371081,"Synonym,勈,勇",勈,Synonym,勇
371093,"Synonym,勌,倦",勌,Synonym,倦
371096,"Synonym,勐,猛",勐,Synonym,猛
371101,"Synonym,𠡠,敕",𠡠,Synonym,敕
371124,"Synonym,勔,勉",勔,Synonym,勉
371127,"Synonym,动,动词",动,Synonym,动词
371128,"Synonym,动,动词",动,Synonym,动词
371236,"Synonym,勘查,勘察",勘查,Synonym,勘察
371306,"Synonym,劳委会,劳动委员会",劳委会,Synonym,劳动委员会
371308,"Synonym,劳委会,劳动委员会",劳委会,Synonym,劳动委员会
371316,"Synonym,劳改,劳动改造",劳改,Synonym,劳动改造
371318,"Synonym,劳改,劳动改造",劳改,Synonym,劳动改造
371347,"Synonym,勠,戮",勠,Synonym,戮
371370,"Synonym,𪟝,绩",𪟝,Synonym,绩
371371,"Synonym,𪟝,绩",𪟝,Synonym,绩
371411,"Synonym,勦,剿",勦,Synonym,剿
371412,"Synonym,勧,劝",勧,Synonym,劝
371414,"Synonym,勧,劝",勧,Synonym,劝
371419,"Synonym,勲,勋",勲,Synonym,勋
371420,"Synonym,勲,勋",勲,Synonym,勋
371440,"Synonym,劝戒,劝诫",劝戒,Synonym,劝诫
371441,"Synonym,劝戒,劝诫",劝戒,Synonym,劝诫
371457,"Synonym,勺,公勺",勺,Synonym,公勺
371470,"Synonym,勾,钩",勾,Synonym,钩
371471,"Synonym,勾,钩",勾,Synonym,钩
371491,"Synonym,勾联,勾连",勾联,Synonym,勾连
371492,"Synonym,勾联,勾连",勾联,Synonym,勾连
371494,"Synonym,勾联,勾连",勾联,Synonym,勾连
371495,"Synonym,勾联,勾连",勾联,Synonym,勾连
371504,"Synonym,勾阑,勾栏",勾阑,Synonym,勾栏
371505,"Synonym,勾阑,勾栏",勾阑,Synonym,勾栏
371507,"Synonym,勾阑,勾栏",勾阑,Synonym,勾栏
371508,"Synonym,勾阑,勾栏",勾阑,Synonym,勾栏
371514,"Synonym,匃,丐",匃,Synonym,丐
371515,"Synonym,匄,丐",匄,Synonym,丐
371584,"Synonym,包谷,苞谷",包谷,Synonym,苞谷
371585,"Synonym,包谷,苞谷",包谷,Synonym,苞谷
371588,"Synonym,包米,苞米",包米,Synonym,苞米
371612,"Synonym,包谷,苞谷",包谷,Synonym,苞谷
371613,"Synonym,包谷,苞谷",包谷,Synonym,苞谷
371642,"Synonym,匆卒,匆猝",匆卒,Synonym,匆猝
371647,"Synonym,匈,匈牙利",匈,Synonym,匈牙利
371648,"Synonym,匈,胸",匈,Synonym,胸
371664,"Synonym,匔,匑",匔,Synonym,匑
371669,"Synonym,化,化学",化,Synonym,化学
371670,"Synonym,化,化学",化,Synonym,化学
371671,"Synonym,化,花",化,Synonym,花
371684,"Synonym,化子,花子",化子,Synonym,花子
371731,"Synonym,化武,化学武器",化武,Synonym,化学武器
371732,"Synonym,化武,化学武器",化武,Synonym,化学武器
371762,"Synonym,北上广,北京",北上广,Synonym,北京
371764,"Synonym,北上广,北京",北上广,Synonym,北京
371766,"Synonym,北二外,北京第二外国语学院",北二外,Synonym,北京第二外国语学院
371767,"Synonym,北二外,北京第二外国语学院",北二外,Synonym,北京第二外国语学院
371828,"Synonym,北县,台北县",北县,Synonym,台北县
371829,"Synonym,北县,台北县",北县,Synonym,台北县
371844,"Synonym,北外,北京外国语大学",北外,Synonym,北京外国语大学
371845,"Synonym,北外,北京外国语大学",北外,Synonym,北京外国语大学
371870,"Synonym,北师大,北京师范大学",北师大,Synonym,北京师范大学
371871,"Synonym,北师大,北京师范大学",北师大,Synonym,北京师范大学
371872,"Synonym,北师大,北京师范大学",北师大,Synonym,北京师范大学
371873,"Synonym,北师大,北京师范大学",北师大,Synonym,北京师范大学
371877,"Synonym,北爱,北爱尔兰",北爱,Synonym,北爱尔兰
371879,"Synonym,北爱,北爱尔兰",北爱,Synonym,北爱尔兰
371912,"Synonym,北汽,北京汽车制造厂有限公司",北汽,Synonym,北京汽车制造厂有限公司
371913,"Synonym,北汽,北京汽车制造厂有限公司",北汽,Synonym,北京汽车制造厂有限公司
371937,"Synonym,北爱,北爱尔兰",北爱,Synonym,北爱尔兰
371938,"Synonym,北爱,北爱尔兰",北爱,Synonym,北爱尔兰
371948,"Synonym,北约,北大西洋公约组织",北约,Synonym,北大西洋公约组织
371949,"Synonym,北约,北大西洋公约组织",北约,Synonym,北大西洋公约组织
371954,"Synonym,北县,台北县",北县,Synonym,台北县
371955,"Synonym,北县,台北县",北县,Synonym,台北县
371956,"Synonym,北约,北大西洋公约组织",北约,Synonym,北大西洋公约组织
371957,"Synonym,北约,北大西洋公约组织",北约,Synonym,北大西洋公约组织
371973,"Synonym,北邙,北邙山",北邙,Synonym,北邙山
371974,"Synonym,北邙,邙山",北邙,Synonym,邙山
371999,"Synonym,匘,脑",匘,Synonym,脑
372000,"Synonym,匘,脑",匘,Synonym,脑
372009,"Synonym,匞,匠",匞,Synonym,匠
372010,"Synonym,匟,炕",匟,Synonym,炕
372020,"Synonym,匧,箧",匧,Synonym,箧
372021,"Synonym,匧,箧",匧,Synonym,箧
372032,"Synonym,匮,柜",匮,Synonym,柜
372033,"Synonym,匮,柜",匮,Synonym,柜
372037,"Synonym,导入,汇入",导入,Synonym,汇入
372038,"Synonym,导出,汇出",导出,Synonym,汇出
372039,"Synonym,导出行,汇出行",导出行,Synonym,汇出行
372072,"Synonym,匮,柜",匮,Synonym,柜
372073,"Synonym,匮,柜",匮,Synonym,柜
372077,"Synonym,匲,奁",匲,Synonym,奁
372078,"Synonym,匲,奁",匲,Synonym,奁
372079,"Synonym,匳,奁",匳,Synonym,奁
372080,"Synonym,匳,奁",匳,Synonym,奁
372083,"Synonym,匵,椟",匵,Synonym,椟
